RideID,RideDate,UserID,City,VehicleType,TripDistanceKM,TripDurationMin,BaseFare,TotalFare,DriverRating,CancellationStatus,PaymentMethod,DriverID,DriverExperienceYears,SurgeApplied,IsPeakHour,RideStartTime,WeatherCondition,DeviceType,PromoCodeUsed,TripCancelledBy
RIDE104260,2023-05-02 12:58:00,USER5228,Chennai,Auto,3.76,41.7,97.59,115.94,5,Completed,Cash,DR00001,2.8,1.2,No,12:58,Rainy,Web,No,NA
RIDE104261,2023-10-17 02:52:00,USER9977,Delhi,Auto,22.2,75.4,69.61,146.88,2,Cancelled,UPI,DR00230,0.7,1.0,Yes,02:52,Clear,Web,No,Driver
RIDE104262,2023-03-17 00:13:00,USER6416,Bangalore,Bike,10.96,45.2,81.58,126.29,4,Completed,Cash,DR00251,5.2,1.5,Yes,00:13,Rainy,iOS,Yes,NA
RIDE104263,2023-03-11 13:55:00,USER6349,Hyderabad,Auto,10.29,75.5,103.22,156.33,5,Completed,Cash,DR00328,4.8,1.0,Yes,13:55,Rainy,Web,Yes,NA
RIDE104264,2023-02-16 10:51:00,USER9629,Pune,Sedan,16.83,67.0,139.06,256.08,5,Completed,Wallet,DR00754,1.1,1.0,Yes,10:51,Clear,Android,No,NA
RIDE104265,2023-12-11 13:31:00,USER3549,Bangalore,Auto,11.61,22.8,84.91,134.2,5,Completed,Wallet,DR00167,1.8,1.2,No,13:31,Clear,Web,No,NA
RIDE104266,2023-02-09 04:40:00,USER9520,Pune,Sedan,16.56,85.7,148.53,271.51,3,Completed,Card,DR00322,5.3,1.2,Yes,04:40,Clear,iOS,Yes,NA
RIDE104267,2023-01-20 04:45:00,USER5570,Pune,Auto,2.47,10.2,101.14,113.63,4,Completed,Cash,DR00066,2.7,1.2,No,04:45,Clear,Web,No,NA
RIDE104268,2023-10-17 02:17:00,USER5018,Hyderabad,Auto,20.53,81.4,49.27,99.85,2,Completed,UPI,DR00083,8.8,1.0,Yes,02:17,Clear,Android,No,NA
RIDE104269,2023-03-02 14:55:00,USER4706,Chennai,Sedan,23.57,30.9,52.8,115.02,5,Completed,UPI,DR00795,2.1,1.0,No,14:55,Cloudy,Web,No,NA
RIDE104270,2023-03-17 16:16:00,USER1364,Bangalore,Auto,16.57,47.5,115.93,211.98,4,Completed,UPI,DR00872,0.7,1.0,Yes,16:16,Clear,Web,No,NA
RIDE104271,2023-07-11 02:41:00,USER8108,Bangalore,Sedan,23.91,40.9,36.05,79.15,5,Cancelled,UPI,DR00790,4.8,2.0,No,02:41,Clear,Android,Yes,Driver
RIDE104272,2023-04-24 01:36:00,USER8919,Bangalore,SUV,4.63,19.6,87.64,107.93,2,Completed,Cash,DR00679,9.9,1.5,No,01:36,Foggy,Web,No,NA
RIDE104273,2023-03-03 09:26:00,USER5459,Pune,Bike,12.46,35.4,47.79,77.56,1,Completed,UPI,DR00305,6.5,1.2,No,09:26,Rainy,Android,Yes,NA
RIDE104274,2023-10-11 21:03:00,USER6376,Chennai,Bike,15.44,21.4,81.99,145.29,5,Completed,Card,DR00863,3.9,1.0,No,21:03,Clear,Android,Yes,NA
RIDE104275,2023-08-14 06:38:00,USER9336,Delhi,Sedan,14.96,22.3,119.99,209.74,2,Completed,Card,DR00678,0.7,1.0,Yes,06:38,Clear,Android,Yes,NA
RIDE104276,2023-06-17 00:17:00,USER5924,Delhi,Sedan,10.64,20.9,85.06,130.31,3,Completed,UPI,DR00322,5.1,1.0,No,00:17,Clear,Web,Yes,NA
RIDE104277,2023-06-30 03:34:00,USER9173,Pune,SUV,9.11,46.6,49.61,72.21,2,Completed,Card,DR00802,2.5,1.0,Yes,03:34,Clear,Android,No,NA
RIDE104278,2023-07-26 22:19:00,USER7630,Delhi,Bike,4.04,72.8,60.23,72.4,2,Completed,Card,DR00963,6.7,1.0,Yes,22:19,Clear,iOS,Yes,NA
RIDE104279,2023-11-19 16:47:00,USER1840,Chennai,SUV,10.4,53.4,74.1,112.63,5,Completed,Wallet,DR00336,6.0,1.2,No,16:47,Clear,Web,No,NA
RIDE104280,2023-04-03 01:12:00,USER5920,Chennai,Auto,4.9,80.9,38.35,47.75,1,Completed,Card,DR00007,3.0,1.0,Yes,01:12,Clear,Android,No,NA
RIDE104281,2023-04-06 14:14:00,USER5221,Delhi,Bike,18.62,59.1,100.12,193.33,4,Completed,Card,DR00246,1.2,1.2,No,14:14,Clear,Web,No,NA
RIDE104282,2023-05-05 05:35:00,USER2744,Pune,Sedan,6.01,63.6,102.9,133.82,1,Completed,Cash,DR00201,7.7,1.0,No,05:35,Clear,Web,No,NA
RIDE104283,2023-01-21 19:19:00,USER3424,Chennai,Bike,2.41,61.7,37.46,41.97,3,Completed,UPI,DR00604,6.1,1.0,No,19:19,Clear,Android,No,NA
RIDE104284,2023-01-26 14:22:00,USER4663,Chennai,Sedan,14.26,43.2,78.28,134.09,4,Completed,Wallet,DR00518,8.5,1.2,Yes,14:22,Rainy,Web,Yes,NA
RIDE104285,2023-09-17 20:15:00,USER4587,Delhi,Auto,15.29,63.6,79.68,140.6,2,Completed,Wallet,DR00376,3.0,1.2,Yes,20:15,Rainy,Android,Yes,NA
RIDE104286,2023-08-25 19:18:00,USER5075,Delhi,Bike,21.93,10.9,70.06,146.88,4,Completed,UPI,DR00673,6.7,1.2,Yes,19:18,Cloudy,Android,No,NA
RIDE104287,2023-12-13 17:24:00,USER8607,Mumbai,Sedan,14.85,78.1,96.93,168.9,1,Completed,Cash,DR00531,1.6,1.2,No,17:24,Clear,Android,No,NA
RIDE104288,2023-12-07 04:47:00,USER3510,Hyderabad,Auto,9.29,71.1,71.51,104.73,4,Completed,Card,DR00161,3.3,1.5,No,04:47,Clear,Web,No,NA
RIDE104289,2023-07-18 08:47:00,USER2615,Chennai,Sedan,20.27,25.8,79.97,161.02,1,Completed,UPI,DR00307,6.7,1.0,Yes,08:47,Clear,iOS,Yes,NA
RIDE104290,2023-11-20 22:13:00,USER9883,Hyderabad,Auto,13.97,70.3,125.7,213.5,2,Completed,Cash,DR00289,8.3,1.0,Yes,22:13,Clear,Web,Yes,NA
RIDE104291,2023-04-09 09:18:00,USER9287,Pune,Bike,2.9,6.1,49.45,56.62,3,Cancelled,Wallet,DR00535,3.5,1.2,No,09:18,Clear,Android,No,User
RIDE104292,2023-05-09 21:56:00,USER6947,Hyderabad,Auto,14.58,23.5,104.29,180.32,1,Cancelled,UPI,DR00343,8.1,1.5,Yes,21:56,Clear,Web,No,User
RIDE104293,2023-11-29 10:40:00,USER7760,Mumbai,Bike,22.79,10.5,90.67,193.99,2,Completed,Wallet,DR00403,6.9,1.2,No,10:40,Foggy,iOS,Yes,NA
RIDE104294,2023-11-13 17:46:00,USER7551,Chennai,Sedan,10.51,71.3,66.61,101.61,4,Completed,UPI,DR00311,3.8,1.0,No,17:46,Rainy,iOS,Yes,NA
RIDE104295,2023-08-14 11:43:00,USER7869,Pune,Sedan,8.11,69.2,117.3,164.87,2,Completed,UPI,DR00015,8.8,1.0,Yes,11:43,Foggy,Android,No,NA
RIDE104296,2023-09-10 19:12:00,USER6426,Bangalore,SUV,4.44,74.2,96.14,117.48,5,Completed,UPI,DR00014,5.3,1.0,Yes,19:12,Cloudy,Web,Yes,NA
RIDE104297,2023-12-17 17:28:00,USER5900,Delhi,Bike,4.63,5.4,87.28,107.49,3,Completed,Wallet,DR00072,6.7,1.0,No,17:28,Clear,Android,Yes,NA
RIDE104298,2023-06-15 09:21:00,USER2329,Hyderabad,Sedan,11.39,47.6,110.12,172.83,5,Completed,Cash,DR00300,5.2,1.2,No,09:21,Cloudy,iOS,No,NA
RIDE104299,2023-03-07 05:04:00,USER4973,Mumbai,Auto,15.3,64.9,126.27,222.87,1,Completed,Cash,DR00937,4.8,1.0,No,05:04,Clear,Web,No,NA
RIDE104300,2023-11-18 18:04:00,USER3661,Bangalore,Sedan,2.93,18.2,146.72,168.21,2,Completed,Card,DR00122,8.6,1.0,Yes,18:04,Clear,Web,No,NA
RIDE104301,2023-08-13 04:23:00,USER8883,Pune,Auto,23.55,60.2,105.52,229.77,3,Completed,Cash,DR00556,3.3,1.0,No,04:23,Cloudy,iOS,No,NA
RIDE104302,2023-09-24 08:31:00,USER2086,Pune,Auto,19.12,12.1,134.93,263.92,5,Completed,UPI,DR00792,0.8,1.0,No,08:31,Clear,Android,Yes,NA
RIDE104303,2023-10-28 03:47:00,USER6143,Mumbai,Auto,15.08,20.4,30.13,52.85,1,Completed,UPI,DR00758,8.9,1.0,Yes,03:47,Clear,Web,No,NA
RIDE104304,2023-07-09 04:27:00,USER1932,Pune,Auto,20.88,45.4,93.63,191.38,5,Completed,Cash,DR00728,8.3,1.0,Yes,04:27,Foggy,Android,Yes,NA
RIDE104305,2023-04-24 09:21:00,USER8137,Chennai,Bike,2.92,60.6,55.76,63.9,2,Completed,Card,DR00337,4.0,1.2,Yes,09:21,Clear,iOS,Yes,NA
RIDE104306,2023-08-10 01:19:00,USER7650,Chennai,Bike,12.44,17.4,41.3,66.99,4,Completed,Cash,DR00747,2.3,1.2,No,01:19,Clear,Web,Yes,NA
RIDE104307,2023-01-08 16:28:00,USER8080,Pune,Bike,16.12,20.7,93.84,169.48,4,Completed,UPI,DR00563,6.9,1.0,Yes,16:28,Clear,iOS,Yes,NA
RIDE104308,2023-01-01 01:36:00,USER3523,Chennai,Auto,20.89,22.4,119.62,244.56,5,Completed,Card,DR00505,1.2,1.0,No,01:36,Clear,Web,No,NA
RIDE104309,2023-04-10 06:01:00,USER7786,Hyderabad,Sedan,19.8,25.3,79.47,158.15,3,Completed,UPI,DR00066,4.5,1.5,No,06:01,Clear,iOS,Yes,NA
RIDE104310,2023-09-08 09:49:00,USER8752,Delhi,Sedan,7.65,24.3,110.41,152.64,2,Completed,Wallet,DR00321,1.3,1.0,Yes,09:49,Clear,iOS,Yes,NA
RIDE104311,2023-07-28 19:32:00,USER1501,Delhi,Auto,23.58,38.6,88.77,193.43,4,Completed,Card,DR00451,6.2,1.2,No,19:32,Cloudy,Android,Yes,NA
RIDE104312,2023-12-08 15:49:00,USER6468,Mumbai,Bike,3.98,60.6,82.45,98.86,3,Completed,Wallet,DR00014,0.8,1.0,Yes,15:49,Clear,iOS,Yes,NA
RIDE104313,2023-01-07 01:21:00,USER7068,Mumbai,Sedan,22.0,42.2,64.83,136.14,2,Completed,Wallet,DR00651,6.5,1.0,No,01:21,Rainy,Android,No,NA
RIDE104314,2023-12-25 05:07:00,USER2937,Hyderabad,Bike,24.3,71.0,75.91,168.14,4,Completed,UPI,DR00758,6.9,1.0,Yes,05:07,Clear,Android,No,NA
RIDE104315,2023-12-14 09:21:00,USER6046,Pune,Sedan,5.25,66.1,71.98,90.87,3,Cancelled,Card,DR00821,5.1,1.0,No,09:21,Rainy,Web,No,Driver
RIDE104316,2023-08-07 04:04:00,USER4861,Bangalore,Bike,18.33,15.8,107.54,206.1,2,Completed,Wallet,DR00603,2.2,1.0,No,04:04,Rainy,Android,No,NA
RIDE104317,2023-01-07 15:36:00,USER8971,Pune,SUV,1.97,9.2,43.92,48.25,1,Completed,Wallet,DR00858,1.5,1.2,Yes,15:36,Clear,iOS,No,NA
RIDE104318,2023-11-10 10:24:00,USER9058,Pune,Auto,10.73,79.6,41.12,63.18,3,Cancelled,Cash,DR00824,3.5,1.0,No,10:24,Rainy,Android,No,System
RIDE104319,2023-08-02 07:11:00,USER7493,Delhi,Sedan,13.39,11.8,109.2,182.31,3,Completed,Cash,DR00922,4.9,1.5,Yes,07:11,Foggy,iOS,No,NA
RIDE104320,2023-06-18 08:46:00,USER4506,Hyderabad,Auto,14.94,17.6,95.56,166.94,5,Completed,Card,DR00083,6.6,1.5,No,08:46,Rainy,Web,No,NA
RIDE104321,2023-01-06 06:08:00,USER7640,Bangalore,SUV,23.46,6.9,81.62,177.36,3,Cancelled,UPI,DR00948,0.5,1.2,Yes,06:08,Clear,Android,Yes,User
RIDE104322,2023-09-30 01:54:00,USER8046,Delhi,SUV,17.13,58.4,48.29,89.65,3,Completed,Card,DR00882,7.3,1.2,No,01:54,Clear,Android,No,NA
RIDE104323,2023-05-18 07:31:00,USER4852,Hyderabad,Auto,12.55,54.5,79.32,129.09,4,Completed,UPI,DR00124,7.3,1.0,Yes,07:31,Clear,Android,No,NA
RIDE104324,2023-10-27 19:36:00,USER5693,Delhi,Sedan,20.43,88.9,124.77,252.22,5,Completed,Card,DR00223,4.7,1.2,Yes,19:36,Clear,iOS,Yes,NA
RIDE104325,2023-11-15 06:59:00,USER4985,Bangalore,Bike,23.81,80.4,136.75,299.55,1,Completed,UPI,DR00127,3.8,1.5,No,06:59,Clear,Web,No,NA
RIDE104326,2023-10-15 10:47:00,USER3701,Mumbai,Auto,1.53,39.9,114.31,123.05,3,Completed,Card,DR00637,8.5,1.0,Yes,10:47,Rainy,Android,Yes,NA
RIDE104327,2023-07-01 23:15:00,USER6506,Mumbai,Bike,24.58,36.6,37.19,82.9,1,Completed,UPI,DR00594,8.0,1.0,No,23:15,Clear,Android,No,NA
RIDE104328,2023-04-29 21:20:00,USER3608,Mumbai,Bike,3.07,30.2,110.45,127.4,5,Completed,Card,DR00540,9.8,1.0,No,21:20,Clear,Web,Yes,NA
RIDE104329,2023-10-11 18:54:00,USER6359,Hyderabad,SUV,20.55,18.0,58.92,119.46,5,Completed,Wallet,DR00256,4.0,1.2,Yes,18:54,Clear,Android,No,NA
RIDE104330,2023-10-03 12:17:00,USER7174,Bangalore,Auto,7.73,16.7,67.83,94.05,3,Completed,Card,DR00055,9.1,1.0,Yes,12:17,Clear,Web,No,NA
RIDE104331,2023-06-10 15:07:00,USER2357,Hyderabad,Auto,4.17,16.2,53.5,64.65,1,Completed,Wallet,DR00551,1.3,1.0,Yes,15:07,Clear,iOS,Yes,NA
RIDE104332,2023-07-11 11:54:00,USER2649,Mumbai,Bike,11.56,14.7,123.09,194.24,3,Completed,Cash,DR00737,4.4,1.2,No,11:54,Clear,iOS,Yes,NA
RIDE104333,2023-02-27 16:17:00,USER2345,Pune,Auto,16.45,25.4,107.83,196.52,4,Completed,Cash,DR00764,4.9,1.0,No,16:17,Clear,Web,Yes,NA
RIDE104334,2023-11-04 11:10:00,USER2348,Hyderabad,SUV,10.14,31.1,103.42,155.85,2,Completed,Cash,DR00134,4.7,1.2,No,11:10,Clear,iOS,Yes,NA
RIDE104335,2023-06-24 10:38:00,USER1139,Bangalore,Bike,2.31,86.7,110.16,122.88,1,Completed,Card,DR00479,6.4,1.0,No,10:38,Clear,Web,Yes,NA
RIDE104336,2023-07-17 23:11:00,USER3458,Mumbai,Bike,15.39,54.2,58.41,103.36,5,Completed,UPI,DR00774,2.1,1.0,Yes,23:11,Foggy,Android,No,NA
RIDE104337,2023-07-27 07:05:00,USER9853,Delhi,Bike,22.66,88.9,83.36,177.81,4,Completed,Card,DR00462,8.7,1.0,No,07:05,Rainy,Web,No,NA
RIDE104338,2023-07-15 18:00:00,USER8021,Hyderabad,Bike,10.2,36.7,105.99,160.04,5,Completed,Cash,DR00857,5.7,1.2,Yes,18:00,Clear,Android,Yes,NA
RIDE104339,2023-10-28 16:01:00,USER9071,Bangalore,SUV,6.19,43.9,106.39,139.32,5,Completed,Card,DR00135,9.1,1.5,No,16:01,Clear,iOS,Yes,NA
RIDE104340,2023-05-17 21:32:00,USER2512,Chennai,Auto,11.62,32.6,125.02,197.66,5,Completed,UPI,DR00149,0.5,1.0,Yes,21:32,Cloudy,Android,Yes,NA
RIDE104341,2023-02-19 20:29:00,USER3488,Pune,Sedan,2.16,20.5,64.45,71.41,4,Completed,Wallet,DR00216,6.5,1.0,Yes,20:29,Clear,Android,No,NA
RIDE104342,2023-05-13 19:47:00,USER1841,Chennai,Auto,20.69,17.2,122.44,249.1,4,Completed,Card,DR00747,4.4,1.5,Yes,19:47,Clear,Web,No,NA
RIDE104343,2023-04-10 11:40:00,USER1034,Chennai,SUV,20.83,85.3,82.82,169.08,2,Completed,Wallet,DR00756,5.3,1.2,No,11:40,Clear,iOS,Yes,NA
RIDE104344,2023-07-30 21:02:00,USER8720,Hyderabad,Sedan,15.11,88.9,110.42,193.84,2,Completed,Wallet,DR00248,7.6,1.0,No,21:02,Rainy,Web,Yes,NA
RIDE104345,2023-03-22 08:37:00,USER3909,Hyderabad,SUV,9.47,8.8,84.69,124.79,1,Cancelled,UPI,DR00714,2.7,1.2,Yes,08:37,Rainy,iOS,No,Driver
RIDE104346,2023-11-28 13:41:00,USER1535,Delhi,SUV,20.19,17.8,143.83,289.03,2,Completed,Cash,DR00121,2.4,1.5,No,13:41,Rainy,Web,Yes,NA
RIDE104347,2023-11-26 16:40:00,USER3186,Chennai,Auto,14.31,41.0,51.52,88.38,2,Completed,UPI,DR00977,7.2,1.0,No,16:40,Clear,Android,No,NA
RIDE104348,2023-07-18 03:53:00,USER5774,Mumbai,Sedan,20.82,20.8,111.0,226.55,1,Completed,UPI,DR00879,5.5,1.0,No,03:53,Clear,Web,Yes,NA
RIDE104349,2023-12-25 06:15:00,USER7009,Hyderabad,Sedan,16.16,35.9,99.18,179.32,3,Completed,Wallet,DR00920,2.7,1.0,Yes,06:15,Clear,Web,No,NA
RIDE104350,2023-05-17 17:51:00,USER6853,Mumbai,SUV,19.83,16.0,50.73,101.03,2,Completed,Cash,DR00755,5.1,1.2,Yes,17:51,Clear,Web,No,NA
RIDE104351,2023-08-22 11:39:00,USER2433,Mumbai,SUV,15.37,43.8,37.92,67.06,2,Completed,UPI,DR00251,4.9,1.0,No,11:39,Clear,Web,No,NA
RIDE104352,2023-01-15 02:57:00,USER1662,Bangalore,Sedan,10.94,28.1,125.9,194.77,2,Cancelled,Card,DR00735,7.1,1.5,No,02:57,Clear,Web,Yes,System
RIDE104353,2023-04-21 19:00:00,USER3706,Mumbai,Sedan,23.99,34.9,48.89,107.53,2,Completed,UPI,DR00331,0.5,1.2,No,19:00,Clear,Web,No,NA
RIDE104354,2023-02-06 03:22:00,USER6075,Mumbai,Auto,13.99,13.0,52.38,89.02,5,Completed,Wallet,DR00453,6.1,1.2,Yes,03:22,Clear,Android,Yes,NA
RIDE104355,2023-01-17 02:45:00,USER6409,Chennai,SUV,15.52,41.4,147.41,261.8,5,Cancelled,Wallet,DR00201,6.3,1.0,No,02:45,Foggy,Web,Yes,Driver
RIDE104356,2023-05-16 09:29:00,USER2637,Chennai,Auto,6.29,88.6,116.07,152.57,2,Cancelled,Wallet,DR00801,7.6,2.0,Yes,09:29,Cloudy,Android,Yes,User
RIDE104357,2023-03-16 11:21:00,USER1638,Delhi,Sedan,16.02,33.0,60.06,108.17,1,Completed,Wallet,DR00189,8.9,1.0,Yes,11:21,Clear,Web,Yes,NA
RIDE104358,2023-07-25 10:18:00,USER2349,Bangalore,Auto,14.72,79.5,100.91,175.18,5,Completed,Cash,DR00992,4.7,1.0,Yes,10:18,Clear,Android,No,NA
RIDE104359,2023-07-16 00:31:00,USER1647,Bangalore,Auto,5.44,76.7,94.09,119.68,4,Completed,Wallet,DR00819,3.8,2.0,No,00:31,Rainy,Web,No,NA
RIDE104360,2023-04-02 01:13:00,USER1003,Mumbai,SUV,2.43,85.9,131.34,147.3,1,Completed,Card,DR00290,1.5,1.5,No,01:13,Clear,Android,No,NA
RIDE104361,2023-11-16 05:53:00,USER4149,Bangalore,Auto,15.5,72.2,117.52,208.6,2,Completed,Card,DR00977,3.7,1.0,No,05:53,Rainy,iOS,Yes,NA
RIDE104362,2023-01-06 23:22:00,USER3784,Mumbai,Sedan,19.33,61.1,129.81,255.27,3,Completed,Cash,DR00430,1.2,1.0,No,23:22,Clear,Android,No,NA
RIDE104363,2023-06-19 12:39:00,USER7403,Pune,Sedan,13.56,77.8,55.38,92.93,1,Completed,UPI,DR00800,8.1,1.0,No,12:39,Clear,Android,Yes,NA
RIDE104364,2023-03-07 16:18:00,USER9034,Bangalore,Sedan,6.44,11.4,106.83,141.23,5,Completed,UPI,DR00601,8.2,1.5,Yes,16:18,Clear,Android,Yes,NA
RIDE104365,2023-04-20 17:23:00,USER2761,Hyderabad,Auto,17.0,44.3,34.83,64.44,2,Completed,Cash,DR00739,4.5,1.5,No,17:23,Clear,Web,No,NA
RIDE104366,2023-01-11 17:20:00,USER5379,Hyderabad,Auto,2.92,89.1,38.27,43.86,4,Completed,Wallet,DR00404,3.0,1.0,Yes,17:20,Rainy,Web,No,NA
RIDE104367,2023-12-26 09:55:00,USER5774,Bangalore,Sedan,11.6,70.4,115.62,182.68,1,Cancelled,UPI,DR00854,1.6,1.2,Yes,09:55,Rainy,Android,Yes,System
RIDE104368,2023-06-08 03:38:00,USER9619,Delhi,Auto,4.92,86.8,32.93,41.03,3,Completed,Card,DR00626,8.6,1.2,Yes,03:38,Clear,iOS,Yes,NA
RIDE104369,2023-09-06 23:21:00,USER2174,Delhi,Sedan,5.43,71.3,99.57,126.6,1,Completed,Card,DR00327,8.8,1.0,No,23:21,Clear,Android,Yes,NA
RIDE104370,2023-11-03 00:16:00,USER5660,Hyderabad,Bike,5.86,79.4,130.85,169.19,1,Completed,Wallet,DR00502,3.0,1.2,No,00:16,Clear,Web,No,NA
RIDE104371,2023-08-15 21:11:00,USER3271,Mumbai,Bike,10.28,65.1,75.59,114.44,3,Completed,Card,DR00370,6.4,1.0,No,21:11,Clear,Android,Yes,NA
RIDE104372,2023-12-29 22:05:00,USER2064,Bangalore,SUV,2.23,69.6,35.38,39.32,2,Completed,Card,DR00758,3.0,1.2,Yes,22:05,Foggy,Web,Yes,NA
RIDE104373,2023-09-28 10:38:00,USER8574,Delhi,Auto,10.55,49.5,115.66,176.67,5,Completed,Card,DR00794,2.6,1.0,Yes,10:38,Cloudy,iOS,Yes,NA
RIDE104374,2023-12-04 15:28:00,USER5259,Pune,Bike,13.28,83.6,141.56,235.56,4,Completed,Cash,DR00215,0.7,1.2,Yes,15:28,Clear,iOS,Yes,NA
RIDE104375,2023-01-24 02:38:00,USER3578,Chennai,Sedan,12.6,75.1,116.06,189.18,4,Completed,Wallet,DR00032,6.0,1.0,No,02:38,Clear,Android,Yes,NA
RIDE104376,2023-08-29 11:30:00,USER9435,Pune,Bike,10.19,76.7,99.41,150.06,4,Completed,UPI,DR00313,1.9,1.0,Yes,11:30,Clear,iOS,Yes,NA
RIDE104377,2023-02-28 10:00:00,USER2574,Bangalore,Auto,21.14,62.2,57.6,118.48,5,Completed,Cash,DR00514,0.6,1.0,Yes,10:00,Clear,iOS,No,NA
RIDE104378,2023-04-17 09:04:00,USER9133,Mumbai,Sedan,4.49,30.9,31.85,39.0,3,Completed,Wallet,DR00047,1.5,1.2,No,09:04,Cloudy,iOS,No,NA
RIDE104379,2023-02-10 19:20:00,USER4666,Hyderabad,Sedan,13.14,8.0,113.36,187.84,4,Completed,UPI,DR00959,3.5,1.0,No,19:20,Clear,iOS,Yes,NA
RIDE104380,2023-07-14 01:29:00,USER5648,Pune,Sedan,2.49,84.5,57.72,64.91,1,Completed,UPI,DR00680,6.9,1.2,No,01:29,Clear,Android,Yes,NA
RIDE104381,2023-10-13 18:04:00,USER1524,Chennai,Auto,2.71,54.8,132.98,151.0,4,Completed,UPI,DR00055,2.4,1.0,Yes,18:04,Clear,iOS,No,NA
RIDE104382,2023-02-21 23:32:00,USER7445,Chennai,Auto,14.77,30.3,85.96,149.44,2,Completed,Cash,DR00288,8.9,1.2,Yes,23:32,Rainy,iOS,Yes,NA
RIDE104383,2023-12-09 08:24:00,USER6548,Bangalore,SUV,14.58,17.7,93.68,161.97,4,Completed,Wallet,DR00126,3.2,1.0,No,08:24,Clear,Android,Yes,NA
RIDE104384,2023-05-13 05:45:00,USER3667,Hyderabad,Auto,22.07,75.5,120.47,253.41,1,Completed,Cash,DR00666,3.6,1.0,Yes,05:45,Clear,Web,No,NA
RIDE104385,2023-05-20 22:48:00,USER8744,Bangalore,Bike,14.39,76.1,123.53,212.41,2,Completed,Wallet,DR00983,2.6,1.0,No,22:48,Clear,iOS,Yes,NA
RIDE104386,2023-07-02 02:27:00,USER8413,Chennai,Sedan,24.03,74.2,107.12,235.82,4,Completed,Card,DR00666,2.9,1.0,No,02:27,Foggy,Web,Yes,NA
RIDE104387,2023-10-05 20:32:00,USER6877,Hyderabad,SUV,2.17,59.8,142.61,158.08,3,Completed,Wallet,DR00885,1.2,1.2,Yes,20:32,Clear,Android,No,NA
RIDE104388,2023-01-10 04:28:00,USER9337,Pune,SUV,3.35,36.1,147.88,172.65,4,Completed,Wallet,DR00289,3.3,1.2,Yes,04:28,Clear,Web,Yes,NA
RIDE104389,2023-03-30 19:25:00,USER6020,Pune,SUV,2.06,30.8,143.63,158.42,5,Completed,Wallet,DR00414,8.7,1.0,Yes,19:25,Clear,Web,Yes,NA
RIDE104390,2023-07-01 06:55:00,USER5811,Chennai,SUV,5.45,5.7,128.9,164.03,5,Completed,Card,DR00711,7.0,1.2,No,06:55,Clear,iOS,No,NA
RIDE104391,2023-10-08 04:49:00,USER7571,Pune,SUV,13.99,75.9,114.68,194.9,4,Completed,Cash,DR00873,8.8,1.0,No,04:49,Rainy,Web,No,NA
RIDE104392,2023-11-19 13:18:00,USER7848,Chennai,SUV,16.49,12.4,109.6,199.97,4,Cancelled,Cash,DR00493,1.5,1.0,No,13:18,Cloudy,Android,No,Driver
RIDE104393,2023-06-29 23:28:00,USER4852,Bangalore,Bike,2.09,58.6,42.45,46.89,2,Completed,UPI,DR00064,4.8,1.2,No,23:28,Clear,Web,No,NA
RIDE104394,2023-01-25 09:38:00,USER6067,Delhi,Auto,23.7,47.8,62.58,136.74,4,Cancelled,Card,DR00106,2.7,1.0,Yes,09:38,Rainy,Web,No,User
RIDE104395,2023-05-26 00:55:00,USER6351,Delhi,SUV,21.21,49.8,30.68,63.22,5,Completed,Card,DR00006,7.4,1.2,Yes,00:55,Cloudy,iOS,Yes,NA
RIDE104396,2023-12-02 13:40:00,USER4449,Hyderabad,Sedan,8.12,83.8,46.49,65.36,1,Completed,Wallet,DR00584,9.7,2.0,Yes,13:40,Cloudy,Web,Yes,NA
RIDE104397,2023-03-10 10:04:00,USER4943,Mumbai,Sedan,2.85,7.7,82.71,94.5,3,Completed,Cash,DR00940,8.2,1.0,Yes,10:04,Rainy,Android,No,NA
RIDE104398,2023-06-01 18:52:00,USER8557,Hyderabad,SUV,5.08,70.7,47.58,59.67,2,Completed,UPI,DR00049,0.8,1.2,Yes,18:52,Clear,iOS,No,NA
RIDE104399,2023-12-11 07:13:00,USER3436,Mumbai,Bike,4.05,9.4,138.2,166.19,4,Completed,Wallet,DR00762,3.5,1.5,Yes,07:13,Rainy,Android,No,NA
RIDE104400,2023-10-11 08:24:00,USER3543,Mumbai,Auto,3.96,8.2,126.68,151.76,2,Completed,UPI,DR00125,0.8,1.0,Yes,08:24,Rainy,Android,Yes,NA
RIDE104401,2023-08-16 06:30:00,USER1602,Pune,Bike,13.45,41.5,38.59,64.54,5,Completed,Cash,DR00386,0.9,1.0,No,06:30,Clear,iOS,Yes,NA
RIDE104402,2023-08-24 05:56:00,USER2301,Chennai,SUV,6.9,10.4,59.87,80.53,1,Completed,Card,DR00802,1.3,1.0,Yes,05:56,Clear,Android,Yes,NA
RIDE104403,2023-04-26 11:56:00,USER1962,Mumbai,Sedan,9.6,72.1,128.29,189.87,5,Completed,UPI,DR00040,3.1,1.2,Yes,11:56,Rainy,iOS,No,NA
RIDE104404,2023-01-31 17:15:00,USER2928,Mumbai,Auto,24.75,50.0,126.37,282.75,5,Completed,UPI,DR00887,3.4,1.2,Yes,17:15,Clear,iOS,Yes,NA
RIDE104405,2023-03-30 22:34:00,USER3419,Pune,Bike,17.42,7.5,143.45,268.39,2,Cancelled,Cash,DR00614,4.3,1.2,No,22:34,Clear,Android,No,Driver
